asin,average_rate,num_of_rate,review_url
B01DBKOLW8,2.8,4,http://www.amazon.jp/reviews/iframe?akid=AKIAIHC5MGDNMMKTRPOA&alinkCode=xm2&asin=B01DBKOLW8&atag=kyoheikoga04-22&exp=2016-07-16T05%3A01%3A39Z&v=2&sig=pg42cHhQjMENZ%2BzI2%2FAWK4hYM63yxM5GZlMReRL5%2B9I%3D
B01CP2CERM,5.0,2,http://www.amazon.jp/reviews/iframe?akid=AKIAIHC5MGDNMMKTRPOA&alinkCode=xm2&asin=B01CP2CERM&atag=kyoheikoga04-22&exp=2016-07-16T05%3A01%3A44Z&v=2&sig=5h15Bd8V5Chz2NeXzO8XUCy06kyzefFh9eoE4oYHIPg%3D
B01ECIR0R6,4.1,70,http://www.amazon.jp/reviews/iframe?akid=AKIAIHC5MGDNMMKTRPOA&alinkCode=xm2&asin=B01ECIR0R6&atag=kyoheikoga04-22&exp=2016-07-16T05%3A01%3A55Z&v=2&sig=MiYIYn6Jbtw%2ByCEqsAyH%2BQGYTG89x%2FC%2Boo0gkbpdiv0%3D
B00JIH9CRS,3.2,5,http://www.amazon.jp/reviews/iframe?akid=AKIAIHC5MGDNMMKTRPOA&alinkCode=xm2&asin=B00JIH9CRS&atag=kyoheikoga04-22&exp=2016-07-16T05%3A02%3A00Z&v=2&sig=Gg64%2FLO3Teh%2BsejrzM3D%2FWlCMuNNUm3foKS8DoPI4uI%3D
B00JIH9CTQ,4.0,4,http://www.amazon.jp/reviews/iframe?akid=AKIAIHC5MGDNMMKTRPOA&alinkCode=xm2&asin=B00JIH9CTQ&atag=kyoheikoga04-22&exp=2016-07-16T05%3A02%3A06Z&v=2&sig=bGF2mEWRWzrCuuNBQFGwWNwLrLmfF0anN8dygkkIAoU%3D
B01AW7KLHC,3.5,44,http://www.amazon.jp/reviews/iframe?akid=AKIAIHC5MGDNMMKTRPOA&alinkCode=xm2&asin=B01AW7KLHC&atag=kyoheikoga04-22&exp=2016-07-16T05%3A02%3A13Z&v=2&sig=2CS7fbaxgrxv%2Fsdb1CQbcka8Sj%2F4VSHyKLQ60bqipqQ%3D
B00Z946X44,3.2,200,http://www.amazon.jp/reviews/iframe?akid=AKIAIHC5MGDNMMKTRPOA&alinkCode=xm2&asin=B00Z946X44&atag=kyoheikoga04-22&exp=2016-07-16T05%3A02%3A19Z&v=2&sig=KBSZhV2pS5elnlgk%2FUj2R9e798OtHiM%2FMS0KFZLTmck%3D
B00PHNE4X4,3.2,5,http://www.amazon.jp/reviews/iframe?akid=AKIAIHC5MGDNMMKTRPOA&alinkCode=xm2&asin=B00PHNE4X4&atag=kyoheikoga04-22&exp=2016-07-16T05%3A02%3A25Z&v=2&sig=gmlRV0th4Vrb4ktmpwzSfcyqwry640geJjACaoeop3E%3D
B00A17IAO0,3.1,42,http://www.amazon.jp/reviews/iframe?akid=AKIAIHC5MGDNMMKTRPOA&alinkCode=xm2&asin=B00A17IAO0&atag=kyoheikoga04-22&exp=2016-07-16T05%3A02%3A39Z&v=2&sig=R1LXcYDT%2B8Sfx7bl%2F%2FboxVO5B1EME7jBnhZ2OL0VxTE%3D
B00L0431PQ,3.7,163,http://www.amazon.jp/reviews/iframe?akid=AKIAIHC5MGDNMMKTRPOA&alinkCode=xm2&asin=B00L0431PQ&atag=kyoheikoga04-22&exp=2016-07-16T05%3A02%3A44Z&v=2&sig=h567vt49xrWRpst8vE3AFOWSALDbl%2FAwJU9CmfWoEOw%3D
B01FJHJ748,0,0,http://www.amazon.jp/reviews/iframe?akid=AKIAIHC5MGDNMMKTRPOA&alinkCode=xm2&asin=B01FJHJ748&atag=kyoheikoga04-22&exp=2016-07-16T05%3A02%3A53Z&v=2&sig=bbqu5UEaCWAfFtH%2F2ccWeQ8%2BddycTOHkpjONn36ZSMw%3D
B00GVK8EO2,3.4,33,http://www.amazon.jp/reviews/iframe?akid=AKIAIHC5MGDNMMKTRPOA&alinkCode=xm2&asin=B00GVK8EO2&atag=kyoheikoga04-22&exp=2016-07-16T05%3A02%3A56Z&v=2&sig=fJRyNESIOdPXdWRiGgK6td2jigorPyf145ZgWclGXag%3D
B00O1FCX5A,4.1,15,http://www.amazon.jp/reviews/iframe?akid=AKIAIHC5MGDNMMKTRPOA&alinkCode=xm2&asin=B00O1FCX5A&atag=kyoheikoga04-22&exp=2016-07-16T05%3A03%3A02Z&v=2&sig=ZvedM%2Fvp9DYYmMrzuxBmWD8FRHgOq49vKTPOelEFMSs%3D
B01445MMKW,0,0,http://www.amazon.jp/reviews/iframe?akid=AKIAIHC5MGDNMMKTRPOA&alinkCode=xm2&asin=B01445MMKW&atag=kyoheikoga04-22&exp=2016-07-16T05%3A03%3A09Z&v=2&sig=kFTahU30GUM8zKhgiOjSpugJlZmhsejITZ7nUaqGo5M%3D
B0169RUNPO,4.0,9,http://www.amazon.jp/reviews/iframe?akid=AKIAIHC5MGDNMMKTRPOA&alinkCode=xm2&asin=B0169RUNPO&atag=kyoheikoga04-22&exp=2016-07-16T05%3A03%3A12Z&v=2&sig=wDeVusgKf672i0fFS2%2Bu8fdSprkT0mb6sVqiE9kj3gw%3D
B00I8H7ULY,2.0,4,http://www.amazon.jp/reviews/iframe?akid=AKIAIHC5MGDNMMKTRPOA&alinkCode=xm2&asin=B00I8H7ULY&atag=kyoheikoga04-22&exp=2016-07-16T05%3A03%3A23Z&v=2&sig=sZ31E7fd%2BIqOhs%2F9vo8%2F1ZkKMmwNtYAs8qn1y9efZXw%3D
B00I8H8MKM,3.9,16,http://www.amazon.jp/reviews/iframe?akid=AKIAIHC5MGDNMMKTRPOA&alinkCode=xm2&asin=B00I8H8MKM&atag=kyoheikoga04-22&exp=2016-07-16T05%3A03%3A30Z&v=2&sig=weSleEuiW6M0gTCbi5My1NMZIoLz8awd3D8F7wdV%2BFA%3D
B00Y1ZDLAQ,4.7,46,http://www.amazon.jp/reviews/iframe?akid=AKIAIHC5MGDNMMKTRPOA&alinkCode=xm2&asin=B00Y1ZDLAQ&atag=kyoheikoga04-22&exp=2016-07-16T05%3A03%3A35Z&v=2&sig=hiLnsYnBvh%2F7SErytOBgM7BS44bi6aborzYcR3Di09I%3D
B015R4G2R8,3.1,123,http://www.amazon.jp/reviews/iframe?akid=AKIAIHC5MGDNMMKTRPOA&alinkCode=xm2&asin=B015R4G2R8&atag=kyoheikoga04-22&exp=2016-07-16T05%3A03%3A40Z&v=2&sig=%2B6fgHUE4olkTCfkOrr4pq%2BC%2BkGxDaVoWEkVnRGWmv94%3D
B00N7E8ZVC,4.0,1,http://www.amazon.jp/reviews/iframe?akid=AKIAIHC5MGDNMMKTRPOA&alinkCode=xm2&asin=B00N7E8ZVC&atag=kyoheikoga04-22&exp=2016-07-16T05%3A04%3A02Z&v=2&sig=ixIyFlJEFDnsT4ef7ZHlRTczCLSum23TNdJCPyEwiKk%3D
B00LBLC7GC,3.4,33,http://www.amazon.jp/reviews/iframe?akid=AKIAIHC5MGDNMMKTRPOA&alinkCode=xm2&asin=B00LBLC7GC&atag=kyoheikoga04-22&exp=2016-07-16T05%3A04%3A10Z&v=2&sig=adhlKeRmX6Uw8VfRZzZaNRqefZaJsrLJyvUY4HRC0tY%3D
B00A17IA1S,4.8,5,http://www.amazon.jp/reviews/iframe?akid=AKIAIHC5MGDNMMKTRPOA&alinkCode=xm2&asin=B00A17IA1S&atag=kyoheikoga04-22&exp=2016-07-16T05%3A04%3A16Z&v=2&sig=fL%2F6APzZqzw7h%2BN9O7NNtrSihVzD61z1d4QeIIj7n5Q%3D
B00JIH9CQY,0,0,http://www.amazon.jp/reviews/iframe?akid=AKIAIHC5MGDNMMKTRPOA&alinkCode=xm2&asin=B00JIH9CQY&atag=kyoheikoga04-22&exp=2016-07-16T05%3A04%3A24Z&v=2&sig=sNHWkTRwvyG76EVcbcRJUxnxT7c91wDlpTBpfXbR%2BdY%3D
B00TW9H0XU,4.0,4,http://www.amazon.jp/reviews/iframe?akid=AKIAIHC5MGDNMMKTRPOA&alinkCode=xm2&asin=B00TW9H0XU&atag=kyoheikoga04-22&exp=2016-07-16T05%3A04%3A32Z&v=2&sig=rxrz5aGPBkoXgl%2FiKLje5Ac3NlhJn0lzC9EfJ%2FNnJZY%3D
B00AALKXTC,2.5,2,http://www.amazon.jp/reviews/iframe?akid=AKIAIHC5MGDNMMKTRPOA&alinkCode=xm2&asin=B00AALKXTC&atag=kyoheikoga04-22&exp=2016-07-16T05%3A04%3A38Z&v=2&sig=uN9ZZDkxo44lnSg7uVXOYzrh92TS%2BDBNU4Ek9VdlnLI%3D
B01CZNI0LU,1.0,1,http://www.amazon.jp/reviews/iframe?akid=AKIAIHC5MGDNMMKTRPOA&alinkCode=xm2&asin=B01CZNI0LU&atag=kyoheikoga04-22&exp=2016-07-16T05%3A04%3A46Z&v=2&sig=c6BnpQlQ68x4z5KDSNE8W%2BhMlLWQVfPNSZRGEgPXpAE%3D
B00N2MV7EG,3.7,163,http://www.amazon.jp/reviews/iframe?akid=AKIAIHC5MGDNMMKTRPOA&alinkCode=xm2&asin=B00N2MV7EG&atag=kyoheikoga04-22&exp=2016-07-16T05%3A05%3A01Z&v=2&sig=T1q7tGflHHf%2FKMd2iWLaHrfcO3nzt%2FFb0CJTC8bHcJ4%3D
B01CSOC404,3.2,9,http://www.amazon.jp/reviews/iframe?akid=AKIAIHC5MGDNMMKTRPOA&alinkCode=xm2&asin=B01CSOC404&atag=kyoheikoga04-22&exp=2016-07-16T05%3A05%3A06Z&v=2&sig=bL28r%2B2tfnnCbtcBkIAABY4jCc9SmCu5fMhiTn3GrcE%3D
B00TW9H0YE,4.1,9,http://www.amazon.jp/reviews/iframe?akid=AKIAIHC5MGDNMMKTRPOA&alinkCode=xm2&asin=B00TW9H0YE&atag=kyoheikoga04-22&exp=2016-07-16T05%3A05%3A12Z&v=2&sig=RFpRRou5eyTGoBnMkFNbLMlv6RRlYBlFN9JrejGo4bU%3D
B017H24ERS,3.1,56,http://www.amazon.jp/reviews/iframe?akid=AKIAIHC5MGDNMMKTRPOA&alinkCode=xm2&asin=B017H24ERS&atag=kyoheikoga04-22&exp=2016-07-16T05%3A05%3A18Z&v=2&sig=4266Zlj2lbj5OdD%2FyIJde0BMzSZwITQLT7IBvTAVdQI%3D
B01FJAR0QM,3.0,2,http://www.amazon.jp/reviews/iframe?akid=AKIAIHC5MGDNMMKTRPOA&alinkCode=xm2&asin=B01FJAR0QM&atag=kyoheikoga04-22&exp=2016-07-16T05%3A05%3A28Z&v=2&sig=vSlC3HrM%2F3%2F%2BwMyeb23f2Lasfxf3kR6HgcdKWyS8ILU%3D
B00C6QWDQK,2.8,28,http://www.amazon.jp/reviews/iframe?akid=AKIAIHC5MGDNMMKTRPOA&alinkCode=xm2&asin=B00C6QWDQK&atag=kyoheikoga04-22&exp=2016-07-16T05%3A05%3A33Z&v=2&sig=sSeP6CUatSD6b5HilDO22AJbWCy%2FBz7gYKMXS0QRrdk%3D
B00N2NLB6Y,3.5,111,http://www.amazon.jp/reviews/iframe?akid=AKIAIHC5MGDNMMKTRPOA&alinkCode=xm2&asin=B00N2NLB6Y&atag=kyoheikoga04-22&exp=2016-07-16T05%3A05%3A38Z&v=2&sig=I7MylEROd9%2F%2FQN1A7UzFzXL1yB0%2Fxod5BnwPaQWETFU%3D
B015ZL8Y3I,3.1,57,http://www.amazon.jp/reviews/iframe?akid=AKIAIHC5MGDNMMKTRPOA&alinkCode=xm2&asin=B015ZL8Y3I&atag=kyoheikoga04-22&exp=2016-07-16T05%3A05%3A48Z&v=2&sig=GMcwSjr4WVYblaM%2BoBhrjEYsLKK2a0qQoyH8ke1j0qg%3D
B00BMFYAJO,4.2,150,http://www.amazon.jp/reviews/iframe?akid=AKIAIHC5MGDNMMKTRPOA&alinkCode=xm2&asin=B00BMFYAJO&atag=kyoheikoga04-22&exp=2016-07-16T05%3A05%3A55Z&v=2&sig=1MU%2B%2BvLeIhZ8WtPoYvaS2rJ%2Fzdq%2BiQcawHrNygkTi%2BM%3D
